series_id,label,group,title,units,frequency,date,value,retrieved
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-09-01,201000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-09-08,204000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-09-15,206000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-09-22,205000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-09-29,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-10-06,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-10-13,208000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-10-20,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-10-27,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-11-03,218000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-11-10,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-11-17,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-11-24,237000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-12-01,232000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-12-08,208000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-12-15,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-12-22,228000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2018-12-29,238000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-01-05,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-01-12,218000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-01-19,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-01-26,234000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-02-02,232000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-02-09,226000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-02-16,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-02-23,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-03-02,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-03-09,218000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-03-16,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-03-23,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-03-30,203000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-04-06,196000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-04-13,197000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-04-20,222000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-04-27,224000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-05-04,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-05-11,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-05-18,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-05-25,222000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-06-01,223000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-06-08,226000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-06-15,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-06-22,234000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-06-29,226000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-07-06,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-07-13,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-07-20,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-07-27,206000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-08-03,208000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-08-10,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-08-17,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-08-24,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-08-31,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-09-07,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-09-14,205000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-09-21,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-09-28,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-10-05,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-10-12,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-10-19,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-10-26,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-11-02,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-11-09,227000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-11-16,229000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-11-23,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-11-30,231000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-12-07,247000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-12-14,236000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-12-21,230000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2019-12-28,231000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-01-04,224000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-01-11,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-01-18,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-01-25,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-02-01,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-02-08,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-02-15,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-02-22,218000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-02-29,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-03-07,208000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-03-14,273000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-03-21,2914000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-03-28,5946000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-04-04,6137000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-04-11,4869000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-04-18,4201000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-04-25,3446000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-05-02,2796000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-05-09,2335000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-05-16,2176000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-05-23,1921000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-05-30,1639000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-06-06,1575000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-06-13,1473000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-06-20,1467000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-06-27,1446000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-07-04,1413000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-07-11,1468000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-07-18,1393000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-07-25,1260000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-08-01,1044000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-08-08,884000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-08-15,927000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-08-22,876000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-08-29,881000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-09-05,892000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-09-12,861000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-09-19,859000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-09-26,795000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-10-03,785000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-10-10,839000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-10-17,804000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-10-24,776000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-10-31,773000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-11-07,737000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-11-14,738000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-11-21,793000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-11-28,737000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-12-05,873000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-12-12,886000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-12-19,815000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2020-12-26,773000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-01-02,803000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-01-09,890000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-01-16,844000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-01-23,799000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-01-30,803000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-02-06,812000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-02-13,802000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-02-20,702000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-02-27,704000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-03-06,693000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-03-13,699000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-03-20,627000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-03-27,658000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-04-03,645000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-04-10,571000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-04-17,566000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-04-24,574000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-05-01,517000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-05-08,494000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-05-15,467000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-05-22,441000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-05-29,427000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-06-05,420000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-06-12,428000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-06-19,422000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-06-26,368000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-07-03,371000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-07-10,333000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-07-17,387000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-07-24,380000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-07-31,379000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-08-07,361000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-08-14,367000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-08-21,358000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-08-28,353000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-09-04,335000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-09-11,342000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-09-18,367000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-09-25,375000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-10-02,312000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-10-09,291000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-10-16,289000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-10-23,269000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-10-30,261000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-11-06,251000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-11-13,250000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-11-20,224000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-11-27,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-12-04,206000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-12-11,227000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-12-18,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2021-12-25,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-01-01,229000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-01-08,250000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-01-15,246000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-01-22,240000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-01-29,231000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-02-05,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-02-12,234000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-02-19,224000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-02-26,208000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-03-05,222000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-03-12,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-03-19,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-03-26,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-04-02,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-04-09,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-04-16,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-04-23,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-04-30,218000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-05-07,204000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-05-14,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-05-21,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-05-28,199000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-06-04,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-06-11,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-06-18,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-06-25,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-07-02,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-07-09,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-07-16,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-07-23,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-07-30,228000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-08-06,221000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-08-13,220000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-08-20,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-08-27,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-09-03,203000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-09-10,195000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-09-17,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-09-24,190000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-10-01,203000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-10-08,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-10-15,199000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-10-22,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-10-29,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-11-05,204000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-11-12,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-11-19,220000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-11-26,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-12-03,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-12-10,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-12-17,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-12-24,205000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2022-12-31,205000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-01-07,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-01-14,204000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-01-21,204000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-01-28,200000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-02-04,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-02-11,220000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-02-18,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-02-25,207000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-03-04,230000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-03-11,222000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-03-18,230000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-03-25,234000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-04-01,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-04-08,220000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-04-15,223000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-04-22,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-04-29,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-05-06,223000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-05-13,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-05-20,227000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-05-27,229000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-06-03,252000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-06-10,256000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-06-17,259000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-06-24,236000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-07-01,248000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-07-08,230000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-07-15,229000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-07-22,231000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-07-29,238000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-08-05,258000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-08-12,248000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-08-19,240000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-08-26,234000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-09-02,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-09-09,225000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-09-16,211000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-09-23,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-09-30,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-10-07,210000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-10-14,200000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-10-21,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-10-28,217000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-11-04,216000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-11-11,230000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-11-18,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-11-25,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-12-02,215000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-12-09,203000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-12-16,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-12-23,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2023-12-30,200000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-01-06,201000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-01-13,195000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-01-20,224000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-01-27,226000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-02-03,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-02-10,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-02-17,202000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-02-24,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-03-02,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-03-09,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-03-16,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-03-23,214000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-03-30,223000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-04-06,213000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-04-13,212000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-04-20,209000.0,2026-05-29
ICSA,initial_claims,real_economy,Initial Claims,Number,W,2024-04-27,207000.0,2026-05-29
