Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,QQQ,RSP,SMH,SPY,TSLA
2003-01-02,0.22152237594127655,0.9785000085830688,,,16.3348445892334,0.09404652565717697,21.42644691467285,,10.071126937866211,59.48184585571289,
2003-01-03,0.2230185866355896,1.0260000228881836,,,16.356138229370117,0.09404652565717697,21.66265106201172,,10.2112398147583,59.66472244262695,
2003-01-06,0.2230185866355896,1.034999966621399,,,16.654129028320312,0.10168703645467758,22.202524185180664,,10.74197006225586,60.71627426147461,
2003-01-07,0.22227095067501068,1.0774999856948853,,,16.96732521057129,0.1013808324933052,22.480899810791016,,10.746217727661133,60.56605529785156,
2003-01-08,0.21777984499931335,1.0509999990463257,,,16.492965698242188,0.09129620343446732,21.84823989868164,,10.376829147338867,59.690853118896484,
2003-01-09,0.21972614526748657,1.0724999904632568,,,16.970365524291992,0.09290056675672531,22.52308464050293,,10.580629348754883,60.61832046508789,
2003-01-10,0.22032462060451508,1.065999984741211,,,17.00381088256836,0.0945049598813057,22.860504150390625,,10.843873023986816,60.78160095214844,
2003-01-13,0.21897763013839722,1.1019999980926514,,,17.1467227935791,0.09374121576547623,22.72553825378418,,10.720742225646973,60.762001037597656,
2003-01-14,0.21867838501930237,1.1369999647140503,,,17.323087692260742,0.09442882984876633,22.8436336517334,,10.805657386779785,60.95796203613281,
2003-01-15,0.21598443388938904,1.1134999990463257,,,17.11023712158203,0.09152539819478989,22.556825637817383,,10.521187782287598,60.35050582885742,
2003-01-16,0.21882763504981995,1.090000033378601,,,16.830480575561523,0.0853370651602745,22.303754806518555,,10.21548843383789,60.102333068847656,
2003-01-17,0.2110450118780136,1.0700000524520874,,,15.647642135620117,0.08212831616401672,21.350528717041016,,9.672019958496094,59.21403884887695,
2003-01-21,0.20984715223312378,1.0540000200271606,,,15.608111381530762,0.0800655260682106,21.114336013793945,,9.570120811462402,58.29312515258789,
2003-01-22,0.20775170624256134,1.058500051498413,,,15.507767677307129,0.08014257252216339,21.02997398376465,,9.53190803527832,57.587711334228516,
2003-01-23,0.21209272742271423,1.0894999504089355,,,15.896977424621582,0.08235752582550049,21.51923942565918,,9.841854095458984,57.940425872802734,
2003-01-24,0.20655478537082672,1.1054999828338623,,,15.158079147338867,0.0776975154876709,20.93718719482422,,9.425761222839355,56.41859817504883,
2003-01-27,0.2114933729171753,1.0889999866485596,,,14.951313972473145,0.07655151933431625,20.692562103271484,,9.31112289428711,55.647884368896484,
2003-01-28,0.21822914481163025,1.0809999704360962,,,14.844881057739258,0.07930190116167068,20.903440475463867,,9.434252738952637,56.059356689453125,
2003-01-29,0.2234678864479065,1.1039999723434448,,,15.176321983337402,0.08090627193450928,21.215557098388672,,9.727214813232422,56.483890533447266,
2003-01-30,0.21433745324611664,1.090999960899353,,,14.6685209274292,0.07762140780687332,20.667245864868164,,9.221960067749023,55.14496612548828,
2003-01-31,0.21493670344352722,1.0924999713897705,,,14.431343078613281,0.07884350419044495,20.61663246154785,,9.128552436828613,56.209590911865234,
2003-02-03,0.2194269746541977,1.1080000400543213,,,14.765820503234863,0.08037176728248596,20.6588191986084,,9.086094856262207,56.320621490478516,
2003-02-04,0.21852833032608032,1.1024999618530273,,,14.388772010803223,0.07678073644638062,20.405746459960938,,9.05637264251709,55.76544952392578,
2003-02-05,0.21628376841545105,1.1085000038146973,,,14.27931022644043,0.07746831327676773,20.312952041625977,,9.0436372756958,55.419281005859375,
2003-02-06,0.21598443388938904,1.1045000553131104,,,14.41917896270752,0.07807981222867966,20.4226131439209,,8.907769203186035,55.15800094604492,
2003-02-07,0.21179351210594177,1.0720000267028809,,,14.1637601852417,0.0745648592710495,20.08519744873047,,8.763409614562988,54.48527908325195,
2003-02-10,0.21478670835494995,1.0700000524520874,,,14.407021522521973,0.07548165321350098,20.2623348236084,,8.873802185058594,54.870643615722656,
2003-02-11,0.21478670835494995,1.0390000343322754,,,14.121192932128906,0.07410645484924316,20.372005462646484,,8.94173526763916,54.491825103759766,
2003-02-12,0.21538510918617249,1.05649995803833,,,14.121192932128906,0.07448876649141312,20.093626022338867,,8.873802185058594,53.62312316894531,
2003-02-13,0.21763062477111816,1.003000020980835,,,14.288432121276855,0.0754055455327034,20.194843292236328,,8.852574348449707,53.78642654418945,
2003-02-14,0.21957610547542572,1.003000020980835,,,14.686766624450684,0.09198376536369324,20.6588191986084,,9.345090866088867,54.96207046508789,
2003-02-18,0.22855736315250397,1.0694999694824219,,,15.179366111755371,0.09725529700517654,21.2999210357666,,9.756937026977539,55.92871856689453,
2003-02-19,0.22227095067501068,1.059499979019165,,,14.96583080291748,0.09817206859588623,21.156518936157227,,9.663527488708496,55.63479995727539,
2003-02-20,0.22107307612895966,1.0679999589920044,,,14.727887153625488,0.09817206859588623,21.07215118408203,,9.765426635742188,55.079654693603516,
2003-02-21,0.22451555728912354,1.0889999866485596,,,15.026838302612305,0.09824908524751663,21.23243522644043,,9.7824125289917,55.63479995727539,
2003-02-24,0.22062379121780396,1.0889999866485596,,,14.685179710388184,0.09947113692760468,20.869701385498047,,9.663527488708496,54.73348617553711,
2003-02-25,0.2248147428035736,1.093999981880188,,,14.758398056030273,0.09885965287685394,20.895000457763672,,9.693248748779297,55.17106246948242,
2003-02-26,0.21703217923641205,1.0820000171661377,,,14.404532432556152,0.09404652565717697,20.431055068969727,,9.434252738952637,54.36773681640625,
2003-02-27,0.22242014110088348,1.0809999704360962,,,14.386228561401367,0.09603320062160492,20.895000457763672,,9.659281730651855,55.08619689941406,
2003-02-28,0.22466565668582916,1.1004999876022339,,,14.459442138671875,0.09641549736261368,21.2239933013916,,9.99470329284668,55.45195007324219,
2003-03-03,0.21927683055400848,1.090499997138977,,,14.361830711364746,0.09481114149093628,20.793785095214844,,9.650789260864258,54.92290115356445,
2003-03-04,0.217929869890213,1.1134999990463257,,,14.075077056884766,0.09404652565717697,20.667245864868164,,9.54464340209961,54.047664642333984,
2003-03-05,0.21882763504981995,1.121000051498413,,,14.300819396972656,0.09557484090328217,20.709423065185547,,9.689003944396973,54.5048828125,
2003-03-06,0.217929869890213,1.1345000267028809,,,14.197101593017578,0.09397044032812119,20.6588191986084,,9.638053894042969,54.047664642333984,
2003-03-07,0.2174805998802185,1.1484999656677246,,,14.374025344848633,0.095421701669693,20.700990676879883,,9.514923095703125,54.41999435424805,
2003-03-10,0.2150859236717224,1.1440000534057617,,,14.001869201660156,0.09274837374687195,20.253896713256836,,9.328106880187988,53.11370849609375,
2003-03-11,0.2129903882741928,1.1390000581741333,,,13.910353660583496,0.09343595802783966,20.076759338378906,,9.353583335876465,52.591156005859375,
2003-03-12,0.2128412276506424,1.1679999828338623,,,14.270316123962402,0.09603320062160492,20.439491271972656,,9.582858085632324,52.9438591003418,
2003-03-13,0.22032462060451508,1.2209999561309814,,,15.051249504089355,0.10558333992958069,21.612035751342773,,10.338616371154785,54.772674560546875,
2003-03-14,0.2212231606245041,1.2354999780654907,,,15.167159080505371,0.10252679139375687,21.696392059326172,,10.18152141571045,54.949012756347656,
2003-03-17,0.22466565668582916,1.3274999856948853,,,15.819979667663574,0.1084858849644661,22.438722610473633,,10.50844955444336,56.67987060546875,
2003-03-18,0.22451555728912354,1.3389999866485596,,,15.887093544006348,0.10764610767364502,22.717100143432617,,10.877839088439941,57.012962341308594,
2003-03-19,0.22376702725887299,1.3270000219345093,,,16.057920455932617,0.10818059742450714,22.52308464050293,,10.848114967346191,57.45057678222656,
2003-03-20,0.22316861152648926,1.372499942779541,,,16.015209197998047,0.109173484146595,22.607433319091797,,10.933032035827637,57.57469177246094,
2003-03-21,0.22451555728912354,1.3964999914169312,,,16.21044158935547,0.10818059742450714,22.9195556640625,,11.192031860351562,58.803565979003906,
2003-03-24,0.2150859236717224,1.3114999532699585,,,15.4295072555542,0.10413116216659546,21.966333389282227,,10.61459732055664,56.84934997558594,
2003-03-25,0.21777984499931335,1.3450000286102295,,,15.551536560058594,0.10711070895195007,22.278444290161133,,10.70375919342041,57.3936767578125,
2003-03-26,0.2156844288110733,1.3880000114440918,,,15.405102729797363,0.11009027808904648,22.404985427856445,,10.657054901123047,57.10512924194336,
2003-03-27,0.2168821096420288,1.3884999752044678,,,15.276985168457031,0.1069585531949997,22.244699478149414,,10.567891120910645,57.15104675292969,
2003-03-28,0.21807990968227386,1.3589999675750732,,,15.051249504089355,0.10260379314422607,22.000064849853516,,10.355599403381348,56.862491607666016,
2003-03-31,0.21164347231388092,1.3014999628067017,,,14.770597457885742,0.09840127825737,21.2999210357666,,9.803640365600586,55.57059097290039,
2003-04-01,0.21194270253181458,1.2769999504089355,,,14.856017112731934,0.10130470991134644,21.468631744384766,,9.897047996520996,56.423133850097656,
2003-04-02,0.21852833032608032,1.319000005722046,,,15.691855430603027,0.10504795610904694,22.059120178222656,,10.576385498046875,57.787105560302734,
2003-04-03,0.21643288433551788,1.3324999809265137,,,15.697955131530762,0.10642315447330475,22.33750343322754,,10.623088836669922,57.51171875,
2003-04-04,0.2156844288110733,1.3109999895095825,,,15.307489395141602,0.10229760408401489,21.97476577758789,,10.355599403381348,57.85270309448242,
2003-04-07,0.2168821096420288,1.340999960899353,,,15.35629653930664,0.10336749255657196,22.00851058959961,,10.521187782287598,57.7412223815918,
2003-04-08,0.21628376841545105,1.3259999752044678,,,15.606444358825684,0.1023746132850647,21.983203887939453,,10.143308639526367,57.833038330078125,
2003-04-09,0.21239200234413147,1.253000020980835,,,14.990242004394531,0.10183919966220856,21.477062225341797,,9.97347354888916,57.07233428955078,
2003-04-10,0.2150859236717224,1.2834999561309814,,,15.002434730529785,0.1023746132850647,21.738561630249023,,10.066880226135254,57.387107849121094,
2003-04-11,0.19757358729839325,1.287500023841858,,,14.764498710632324,0.10122861713171005,21.51923942565918,,9.956491470336914,57.15104675292969,
2003-04-14,0.2032615840435028,1.252500057220459,,,15.10615348815918,0.1029852032661438,21.957904815673828,,10.23247241973877,58.33140182495117,
2003-04-15,0.20041754841804504,1.256500005722046,,,15.008535385131836,0.10245070606470108,22.168779373168945,,10.313142776489258,58.87570571899414,
2003-04-16,0.19817285239696503,1.218999981880188,,,15.203768730163574,0.10245070606470108,22.11817741394043,,10.831132888793945,57.87235641479492,
2003-04-17,0.19637663662433624,1.249500036239624,,,15.557629585266113,0.10428426414728165,22.624317169189453,,11.221750259399414,58.731468200683594,
2003-04-21,0.19667589664459229,1.2625000476837158,,,15.380705833435059,0.1069585531949997,22.708667755126953,,11.315159797668457,58.79048538208008,
2003-04-22,0.2022138088941574,1.2790000438690186,,,15.716252326965332,0.10833369940519333,23.138879776000977,,11.676054954528809,59.89872741699219,
2003-04-23,0.2032615840435028,1.2714999914169312,,,15.691855430603027,0.11077786982059479,23.30759048461914,,11.727006912231445,60.4495849609375,
2003-04-24,0.2011660486459732,1.25600004196167,,,15.551536560058594,0.10749301314353943,23.181060791015625,,11.54443359375,59.911865234375,
2003-04-25,0.19981907308101654,1.4485000371932983,,,15.38680362701416,0.10352057218551636,22.733980178833008,,10.988229751586914,59.17082977294922,
2003-04-28,0.20745249092578888,1.4555000066757202,,,15.704057693481445,0.10665234923362732,23.181060791015625,,11.23873233795166,60.193817138671875,
2003-04-29,0.21044564247131348,1.4444999694824219,,,15.740667343139648,0.10993808507919312,23.39196014404297,,11.463762283325195,60.40366744995117,
2003-04-30,0.2128412276506424,1.434499979019165,,,15.600336074829102,0.10947966575622559,23.155750274658203,,11.204767227172852,60.272518157958984,
2003-05-01,0.21493670344352722,1.4329999685287476,,,15.691855430603027,0.11016729474067688,23.35820960998535,17.906723022460938,11.242979049682617,60.26597595214844,
2003-05-02,0.21628376841545105,1.471500039100647,,,15.923688888549805,0.1214739978313446,23.855913162231445,18.240352630615234,11.569907188415527,61.12504577636719,
2003-05-05,0.2408301681280136,1.4980000257492065,,,15.777278900146484,0.12445352971553802,23.830608367919922,18.278982162475586,11.66331672668457,61.00698471069336,
2003-05-06,0.26193493604660034,1.5440000295639038,,,16.08841896057129,0.12460660189390182,24.134286880493164,18.42471694946289,11.956279754638672,61.5841064453125,
2003-05-07,0.264180451631546,1.534999966621399,,,15.856578826904297,0.12261997908353806,23.864337921142578,18.352724075317383,11.654828071594238,61.24308395385742,
2003-05-08,0.26941919326782227,1.5225000381469727,,,15.704057693481445,0.12269603461027145,23.425687789916992,18.154312133789062,11.404321670532227,60.62663650512695,
2003-05-09,0.273909330368042,1.5479999780654907,,,16.082317352294922,0.16326376795768738,23.965572357177734,18.410669326782227,11.858627319335938,61.46604537963867,
2003-05-12,0.2778010368347168,1.5850000381469727,,,15.984707832336426,0.15867985785007477,24.32829475402832,18.75307846069336,12.121867179870605,62.220191955566406,
2003-05-13,0.2794473469257355,1.6475000381469727,,,15.856578826904297,0.15570037066936493,24.176456451416016,18.70918083190918,12.007229804992676,62.10868835449219,
2003-05-14,0.2776510715484619,1.6299999952316284,,,15.630844116210938,0.15554814040660858,24.12584686279297,18.75307846069336,11.867119789123535,61.9775505065918,
2003-05-15,0.2803451120853424,1.631500005722046,,,15.73456859588623,0.16089574992656708,24.39578628540039,18.947978973388672,12.019967079162598,62.37104034423828,
2003-05-16,0.2813928425312042,1.652500033378601,,,15.600336074829102,0.1624240130186081,24.210203170776367,18.981346130371094,11.807674407958984,62.21363830566406,
2003-05-19,0.27091529965400696,1.5779999494552612,,,15.10615348815918,0.15325616300106049,23.35820960998535,18.48793601989746,11.302422523498535,60.75778579711914,
2003-05-20,0.2662760317325592,1.5740000009536743,,,15.026838302612305,0.15432515740394592,23.425687789916992,18.465112686157227,11.3109130859375,60.63320541381836,
2003-05-21,0.2671736776828766,1.587499976158142,,,14.66077995300293,0.15974977612495422,23.35820960998535,18.538860321044922,11.33638858795166,60.75778579711914,
2003-05-22,0.27301084995269775,1.649999976158142,,,14.740099906921387,0.16028423607349396,23.69563102722168,18.80224609375,11.442535400390625,61.36113739013672,
2003-05-23,0.27420860528945923,1.6360000371932983,,,14.776692390441895,0.1594444215297699,23.704065322875977,18.907590866088867,11.514713287353516,61.48567581176758,
2003-05-27,0.2825903296470642,1.7424999475479126,,,15.124463081359863,0.17357757687568665,24.547626495361328,19.314966201782227,12.121867179870605,62.56119918823242,
2003-05-28,0.2736101448535919,1.7430000305175781,,,14.892613410949707,0.1731192171573639,24.623550415039062,19.36587905883789,12.206786155700684,62.73823928833008,
2003-05-29,0.27091529965400696,1.777500033378601,,,14.88652229309082,0.18496133387088776,24.724775314331055,19.297405242919922,12.537961959838867,62.57432174682617,
2003-05-30,0.26867058873176575,1.7944999933242798,,,15.014640808105469,0.1999351531267166,25.12967872619629,19.6749324798584,12.71628475189209,63.57767105102539,
2003-06-02,0.26118654012680054,1.7699999809265137,,,15.032946586608887,0.18885765969753265,24.952537536621094,19.78379249572754,12.389357566833496,63.83995819091797,
2003-06-03,0.2590909004211426,1.7615000009536743,,,15.179368019104004,0.19275400042533875,25.188737869262695,19.776771545410156,12.71628475189209,64.10227966308594,
2003-06-04,0.26343196630477905,1.7695000171661377,,,15.173259735107422,0.19733795523643494,25.66114044189453,20.1911563873291,13.16209888458252,65.02690887451172,
2003-06-05,0.2640305757522583,1.7760000228881836,,,14.697381019592285,0.20299173891544342,25.846712112426758,20.333389282226562,13.140870094299316,65.3482437133789,
2003-06-06,0.2566961944103241,1.6675000190734863,,,14.441144943237305,0.19680345058441162,25.416488647460938,20.228038787841797,12.949809074401855,65.0925064086914,
2003-06-09,0.2513074576854706,1.684000015258789,,,14.489944458007812,0.19443446397781372,25.07906723022461,19.89968490600586,12.686565399169922,64.43014526367188,
2003-06-10,0.25714555382728577,1.7035000324249268,,,15.057333946228027,0.19726182520389557,25.45867919921875,20.043655395507812,12.809693336486816,65.08596801757812,
2003-06-11,0.26118654012680054,1.7324999570846558,,,15.179368019104004,0.19741399586200714,25.745485305786133,20.3878173828125,12.648351669311523,65.77452087402344,
2003-06-12,0.26597586274147034,1.7599999904632568,,,15.246480941772461,0.19443446397781372,25.85515594482422,20.472110748291016,12.520977973937988,65.9778060913086,
2003-06-13,0.26073718070983887,1.7065000534057617,,,15.039040565490723,0.1793074756860733,25.273090362548828,20.157800674438477,12.100639343261719,65.28919219970703,
2003-06-16,0.2734602093696594,1.7920000553131104,,,15.490523338317871,0.1831277757883072,26.04916000366211,20.56516456604004,12.397848129272461,66.66635131835938,
2003-06-17,0.272262305021286,1.7920000553131104,,,15.838284492492676,0.18748243153095245,25.947940826416016,20.60204315185547,12.317177772521973,66.66635131835938,
2003-06-18,0.2861829996109009,1.7925000190734863,,,15.905385971069336,0.19466368854045868,26.082916259765625,20.505475997924805,12.57617473602295,66.60734558105469,
2003-06-19,0.2864822447299957,1.774999976158142,,,15.905385971069336,0.18282252550125122,25.66114044189453,20.238576889038086,12.436060905456543,65.59085845947266,
2003-06-20,0.28738000988960266,1.7519999742507935,,,16.06402015686035,0.1809118539094925,25.627391815185547,20.21925926208496,12.270472526550293,65.44611358642578,
2003-06-23,0.28528448939323425,1.7790000438690186,,,15.728464126586914,0.17449438571929932,25.230915069580078,19.934804916381836,11.986001968383789,64.7747802734375,
2003-06-24,0.2810934782028198,1.7699999809265137,,,15.679659843444824,0.1741129755973816,25.036893844604492,19.876859664916992,11.824660301208496,64.84058380126953,
2003-06-25,0.285733699798584,1.7695000171661377,,,15.411210060119629,0.17525897920131683,24.901920318603516,19.771495819091797,11.731249809265137,64.18901062011719,
2003-06-26,0.2887270748615265,1.8359999656677246,,,15.710161209106445,0.1754881739616394,25.49242401123047,19.941822052001953,12.100639343261719,65.02490234375,
2003-06-27,0.2803451120853424,1.815000057220459,,,15.636942863464355,0.1723555475473404,25.163433074951172,19.831195831298828,12.036952018737793,64.27460479736328,
2003-06-30,0.28528448939323425,1.815999984741211,,,15.643044471740723,0.17502976953983307,25.2646427154541,19.84524917602539,11.986001968383789,64.25484466552734,
2003-07-01,0.285733699798584,1.8624999523162842,,,15.954205513000488,0.1822109818458557,25.602081298828125,19.911972045898438,12.287456512451172,64.84715270996094,
2003-07-02,0.2884277403354645,1.8925000429153442,,,16.39957046508789,0.1816764920949936,26.125085830688477,20.164825439453125,12.584664344787598,65.66327667236328,
2003-07-03,0.28633227944374084,1.8960000276565552,,,16.167734146118164,0.17961370944976807,25.796100616455078,20.054203033447266,12.41483211517334,64.98538208007812,
2003-07-07,0.2974081039428711,1.9524999856948853,,,16.729026794433594,0.19137881696224213,26.90116310119629,20.391334533691406,13.18757438659668,66.2753677368164,
2003-07-08,0.3053416311740875,2.0255000591278076,,,16.899850845336914,0.189239963889122,27.230154037475586,20.58098030090332,13.395621299743652,66.57151794433594,
2003-07-09,0.2977081835269928,2.0250000953674316,,,16.759538650512695,0.19359464943408966,27.16267204284668,20.59326171875,13.501766204833984,66.19634246826172,
2003-07-10,0.29306796193122864,1.912500023841858,,,16.417879104614258,0.18564894795417786,26.656532287597656,20.20872688293457,13.16209888458252,65.35395050048828,
2003-07-11,0.29710888862609863,1.8825000524520874,,,16.66191291809082,0.18664178252220154,26.85898780822754,20.33164405822754,13.238524436950684,65.97264099121094,
2003-07-14,0.2978573143482208,1.9635000228881836,,,16.716829299926758,0.1851905882358551,27.17954444885254,20.628381729125977,13.590929985046387,66.29509735107422,
2003-07-15,0.293517142534256,1.9214999675750732,,,16.63751220703125,0.1791553497314453,27.213281631469727,20.36850357055664,13.692829132080078,66.15028381347656,
2003-07-16,0.2974081039428711,1.8839999437332153,,,16.790040969848633,0.1769394874572754,27.128925323486328,20.1911563873291,13.803218841552734,65.76199340820312,
2003-07-17,0.31282490491867065,1.815999984741211,,,16.283649444580078,0.16807690262794495,26.30223846435547,19.8944091796875,13.314949989318848,64.82743835449219,
2003-07-18,0.31222641468048096,1.7489999532699585,,,16.405672073364258,0.1624240130186081,26.386594772338867,20.164825439453125,13.353160858154297,65.49219512939453,
2003-07-21,0.30848488211631775,1.7664999961853027,,,15.887093544006348,0.1599789410829544,26.04916000366211,19.90144157409668,13.07718276977539,64.6826171875,
2003-07-22,0.31132879853248596,1.743499994277954,,,16.09452247619629,0.16265316307544708,26.437206268310547,20.150774002075195,13.501766204833984,65.2684097290039,
2003-07-23,0.3111788332462311,2.005500078201294,,,16.137224197387695,0.16479209065437317,26.656532287597656,19.98572540283203,13.777746200561523,65.31443786621094,
2003-07-24,0.3069877624511719,2.065500020980835,,,15.862685203552246,0.15837462246418,26.30223846435547,20.070003509521484,13.476293563842773,64.82085418701172,
2003-07-25,0.3224047124385834,2.0799999237060547,,,16.405672073364258,0.16089574992656708,26.825244903564453,20.377288818359375,13.731040954589844,65.96601867675781,
2003-07-28,0.3141719698905945,2.1040000915527344,,,16.23484230041504,0.15592952072620392,26.90116310119629,20.417678833007812,13.862663269042969,65.72252655029297,
